544.82;29520;7120;271
546.87;29530;6480;271
548.92;29530;6300;271
550.97;29540;5830;271
553.02;29550;5680;271
555.06;29550;5550;271
557.11;29550;5830;271
559.16;29550;6080;271
561.21;29550;5550;271
563.26;29570;4150;271
565.30;29590;3170;271
567.35;29600;3220;271
569.40;29610;2640;271
571.45;29610;2600;271
573.50;29620;2370;271
575.54;29620;2200;271
577.59;29630;2020;271
579.64;29630;1920;271
581.69;29650;800;271
583.74;29640;1350;271
585.78;29650;1250;271
587.83;29650;1290;271
589.88;29650;1500;271
591.93;29650;1370;271
593.98;29660;1250;271
596.02;29660;1220;271
598.07;29660;1220;271
600.12;29660;1270;271
602.17;29660;1220;271
604.22;29660;1200;271
606.26;29660;1290;271
608.31;29660;1400;271
610.36;29660;1200;271
612.41;29670;1440;271
614.46;29670;1200;271
616.50;29670;1440;271
618.55;29670;1320;271
620.60;29670;1540;271
622.65;29650;2080;271
624.70;29640;2920;271
626.74;29630;3570;271
628.79;29620;4350;271
630.84;29590;5070;271
632.89;29580;5970;271
634.94;29570;6550;271
636.98;29550;7220;271
639.03;29540;7400;271
641.08;29530;7900;271
643.13;29510;8670;271
645.18;29490;9500;271
647.22;28980;38110;271
649.27;29010;33380;271
651.32;29080;26430;271
653.37;29160;20750;271
655.42;29200;18450;271
657.46;29230;16700;271
659.51;29230;15580;271
661.56;29280;12170;271
663.61;29310;10750;271
665.66;29340;12550;271
667.70;29450;2670;271
669.75;29450;3970;271
671.80;29450;3680;271
673.85;29460;3620;271
675.90;29470;3600;271
677.94;29490;3070;272
679.99;29500;2770;272
682.04;29500;3370;272
684.09;29490;3870;272
686.14;29480;5200;272
688.18;29470;5650;272
690.23;29460;6050;272
692.28;29450;6770;272
694.33;29440;7000;272
696.38;29450;6720;272
698.42;29430;7400;272
700.47;29420;8120;272
702.52;29410;8550;272
704.57;29410;8100;272
706.62;29420;7150;272
708.66;29430;6550;272
710.71;29440;6270;272
712.76;29440;6080;272
714.81;29430;6520;272
716.86;29420;7800;272
718.90;29420;7370;273
720.95;29430;6520;273
723.00;29430;6420;273
725.05;29430;6550;273
727.10;29430;6700;273
729.14;29420;7290;273
731.19;29410;7370;273
733.24;29410;7250;273
735.29;29410;7290;273
737.34;29410;7250;273
739.38;29400;7470;273
741.43;29390;8420;273
743.48;29380;8820;273
745.53;29370;8750;273
747.58;29370;8700;273
749.62;29390;6490;273
751.67;29400;6240;273
753.72;29420;5520;273
755.77;29430;4770;273
757.82;29450;4050;273
759.86;29460;3600;273
761.91;29460;3220;273
763.96;29470;3100;273
766.01;29470;3320;273
768.06;29460;4270;273
770.10;29450;4480;273
772.15;29450;4570;273
774.20;29440;5420;273
776.25;29430;5680;273
778.30;29420;6350;273
780.34;29410;6850;273
782.39;29400;7280;273
784.44;29390;7700;273
786.49;29370;8320;273
788.54;29370;8520;273
790.58;29340;9650;273
792.63;29340;9580;273
794.68;29330;9620;273
796.73;29330;9800;273
798.78;29320;9620;273
800.82;29320;9100;273
802.87;29320;9120;273
804.92;29320;9280;273
806.97;29320;9470;273
809.02;29300;9830;273
811.06;29290;10170;273
813.11;29290;10100;273
815.16;29290;10170;273
817.21;29280;10420;273
819.26;29270;10670;273
821.30;29260;11120;273
823.35;29260;10750;273
825.40;29260;10200;273
827.45;29260;10270;273
829.50;29270;9600;273
831.54;29270;9430;273
833.59;29270;9430;273
835.64;29260;9550;273
837.69;29260;9320;273
839.74;29270;8880;274
841.78;29290;8050;274
843.83;29300;7250;274
845.88;29310;6090;274
847.93;29330;5520;274
849.98;29330;5320;274
852.02;29340;5170;274
854.07;29350;5040;274
856.12;29360;3840;274
858.17;29370;3540;274
860.22;29370;3680;274
862.26;29380;3600;274
864.31;29380;3950;274
866.36;29370;4320;274
868.41;29370;4520;274
870.46;29370;4320;274
872.50;29380;4240;274
874.55;29380;4150;274
876.60;29380;4200;274
878.65;29370;4370;274
880.70;29370;4480;274
882.74;29370;4600;274
884.79;29360;4880;274
886.84;29350;5750;274
888.89;29340;6230;274
890.94;29320;6970;274
892.98;29320;7500;274
895.03;29310;7070;274
897.08;29320;6750;274
899.13;29320;6700;274
901.18;29310;6890;274
903.22;29300;7430;274
905.27;29290;7870;274
907.32;29280;8500;274
909.37;29270;9070;274
911.42;29250;10100;274
913.46;29240;10780;274
915.51;29210;11180;274
917.56;29210;10900;274
919.61;29200;11120;274
921.66;29180;11870;274
923.70;29180;12000;274
925.75;29170;12000;274
927.80;29170;11830;274
929.85;29170;11300;274
931.90;29150;11920;274
933.94;29150;11900;274
935.99;29150;11870;274
938.04;29140;11950;274
940.09;29140;11870;274
942.14;29130;12080;274
944.18;29130;12120;274
946.23;29130;11550;274
948.28;29140;10570;274
950.33;29160;9220;274
952.38;29180;8450;275
954.42;29170;8670;275
956.47;29170;8630;275
958.52;29170;9000;275
960.57;29170;9040;275
962.62;29160;9170;275
964.66;29160;9350;275
966.71;29160;9720;275
968.76;29170;8630;275
970.81;29160;9100;275
972.86;29160;9400;275
974.90;29150;9840;275
976.95;29150;9430;275
979.00;29160;8820;275
981.05;29150;8950;275
983.10;29150;8950;275
985.14;29150;8920;275
987.19;29150;9200;275
989.24;29150;8950;275
991.29;29150;8750;275
993.34;29140;9200;275
995.38;29130;9600;275
997.43;29130;10050;275
999.48;29110;10750;275
1001.53;29090;11520;275
1003.58;29090;11450;275
1005.62;29090;11300;275
1007.67;29100;10550;275
1009.72;29090;10720;276
1011.77;29090;10800;276
1013.82;29090;10500;276
1015.86;29100;9980;276
1017.91;29100;9720;276
1019.96;29100;9550;276
1022.01;29090;9950;276
1024.06;29090;10000;276
1026.10;29090;9720;276
1028.15;29090;9620;276
1030.20;29080;9800;276
1032.25;29080;9980;276
1034.30;29070;10300;276
1036.34;29070;10400;276
1038.39;29070;10350;276
1040.44;29060;10400;276
1042.49;29050;10920;276
1044.54;29040;11430;276
1046.58;29040;11000;276
1048.63;29040;10600;276
1050.68;29040;10780;276
1052.73;29040;10820;276
1054.78;29040;11000;276
1056.82;29040;10400;276
1058.87;29050;9950;276
1060.92;29050;9650;276
1062.97;29050;9350;276
1065.02;29060;9170;277
1067.06;29060;8920;277
1069.11;29050;9320;277
1071.16;29050;9750;277
1073.21;29040;9920;277
1075.26;29030;10200;277
1077.30;29030;10450;277
1079.35;29020;10670;277
1081.40;29020;10630;277
1083.45;29020;10450;277
1085.50;29010;10630;277
1087.54;29010;10640;277
1089.59;29000;11070;277
1091.64;28990;11720;277
1093.69;28980;11950;277
1095.74;28970;12020;277
1097.78;28970;11900;277
1099.83;28970;11900;277
1101.88;28970;12170;277
1103.93;28960;11830;277
1105.98;28960;11600;277
1108.02;28960;11720;277
1110.07;28950;12080;277
1112.12;28940;12200;277
1114.17;28950;11900;278
1116.22;28940;12000;278
1118.26;28940;11750;278
1120.31;28940;11870;278
1122.36;28930;12000;278
1124.41;28930;12150;278
1126.46;28930;12100;278
1128.50;28920;12170;278
1130.55;28920;12080;278
1132.60;28910;12150;278
1134.65;28910;12120;278
1136.70;28920;12400;278
1138.74;28910;11870;278
1140.79;28910;12080;278
1142.84;28900;12100;278
1144.89;28900;11830;278
1146.94;28890;12270;278
1148.98;28890;12080;278
1151.03;28890;11830;278
1153.08;28900;11320;278
1155.13;28910;10750;278
1157.18;28920;10100;278
1159.22;28920;10050;278
1161.27;28930;9120;278
1163.32;28940;8900;279
1165.37;28940;8640;279
1167.42;28950;7500;279
1169.46;28970;6950;279
1171.51;28980;6350;279
1173.56;28990;6240;279
1175.61;28990;6270;279
1177.66;28990;6270;279
1179.70;28990;6320;279
1181.75;28990;6720;279
1183.80;28980;7280;279
1185.85;28980;7830;279
1187.90;28980;7280;279
1189.94;28980;7620;279
1191.99;28970;7550;279
1194.04;28970;7500;279
1196.09;28970;7150;279
1198.14;28970;7350;279
1200.18;28970;7570;279
1202.23;28960;8550;279
1204.28;28950;8640;280
1206.33;28950;8720;280
1208.38;28950;8270;280
1210.42;28950;8450;280
1212.47;28950;8050;280
1214.52;28950;8000;280
1216.57;28940;8400;280
1218.62;28930;9170;280
1220.66;28920;9800;280
1222.71;28900;10450;280
1224.76;28890;11200;280
1226.81;28880;11250;280
1228.86;28880;10950;280
1230.90;28880;10920;280
1232.95;28870;11000;280
1235.00;28870;11200;280
1237.05;28870;10570;280
1239.10;28860;10820;280
1241.14;28860;10670;280
1243.19;28860;10270;280
1245.24;28860;10480;280
1247.29;28860;10550;280
1249.34;28860;10350;280
1251.38;28860;9750;280
1253.43;28870;9520;280
1255.48;28870;9320;280
1257.53;28870;9040;280
1259.58;28870;9120;280
1261.62;28870;8820;280
1263.67;28870;9030;280
1265.72;28870;9170;280
1267.77;28860;9620;280
1269.82;28850;10350;280
1271.86;28840;10480;280
1273.91;28840;10020;280
1275.96;28840;10170;281
1278.01;28840;9980;281
1280.06;28840;10200;281
1282.10;28830;10450;281
1284.15;28830;10380;281
1286.20;28820;10350;281
1288.25;28830;10000;281
1290.30;28830;10020;281
1292.34;28820;9900;281
1294.39;28820;10780;281
1296.44;28800;11100;281
1298.49;28800;10750;281
1300.54;28800;10640;281
1302.58;28800;10230;281
1304.63;28810;9400;281
1306.68;28830;8720;281
1308.73;28830;8700;281
1310.78;28820;9100;281
1312.82;28820;8900;281
1314.87;28830;8400;281
1316.92;28830;8370;281
1318.97;28820;8770;281
1321.02;28820;8950;281
1323.06;28820;8880;281
1325.11;28820;9100;281
1327.16;28810;9040;281
1329.21;28810;9000;281
1331.26;28810;8700;281
1333.30;28820;8570;282
1335.35;28820;8200;282
1337.40;28830;7430;282
1339.45;28830;7700;282
1341.50;28830;7800;282
1343.54;28830;7600;282
1345.59;28840;6800;282
1347.64;28850;6170;282
1349.69;28860;5750;282
1351.74;28860;5750;282
1353.78;28860;5920;282
1355.83;28860;5920;282
1357.88;28860;6320;282
1359.93;28860;6400;282
1361.98;28850;6890;282
1364.02;28840;7680;282
1366.07;28830;7620;282
1368.12;28830;7920;282
1370.17;28820;8100;282
1372.22;28810;8500;282
1374.26;28800;9470;282
1376.31;28790;9700;282
1378.36;28780;9980;282
1380.41;28780;10080;282
1382.46;28770;10400;282
1384.50;28750;10820;282
1386.55;28750;10640;282
1388.60;28760;10080;282
1390.65;28750;10000;282
1392.70;28760;9220;282
1394.74;28760;9550;282
1396.79;28760;9440;282
1398.84;28760;8920;282
1400.89;28760;9070;282
1402.94;28750;9250;282
1404.98;28750;8820;283
1407.03;28760;8420;283
1409.08;28780;7680;283
1411.13;28780;7290;283
1413.18;28780;7470;283
1415.22;28780;7430;283
1417.27;28790;6920;283
1419.32;28790;7000;283
1421.37;28790;6820;283
1423.42;28790;6520;283
1425.46;28790;6700;283
1427.51;28790;6570;283
1429.56;28780;7170;283
1431.61;28780;7500;283
1433.66;28780;7720;283
1435.70;28770;7840;283
1437.75;28760;8320;283
1439.80;28760;8450;283
1441.85;28750;8370;283
1443.90;28750;8850;283
1445.94;28740;8970;283
1447.99;28740;9040;283
1450.04;28730;9030;283
1452.09;28730;9030;283
1454.14;28730;9120;283
1456.18;28720;9320;283
1458.23;28720;9220;283
1460.28;28710;9440;283
1462.33;28710;9620;283
1464.38;28700;10230;283
1466.42;28690;10780;283
1468.47;28680;11150;283
1470.52;28660;11600;283
1472.57;28650;11920;283
1474.62;28650;12150;283
1476.66;28640;11850;283
1478.71;28630;11980;284
1480.76;28640;11600;284
1482.81;28640;11120;284
1484.86;28640;10950;284
1486.90;28630;11370;284
1488.95;28630;11520;284
1491.00;28620;11430;284
1493.05;28620;11250;284
1495.10;28620;11100;284
1497.14;28620;11220;284
1499.19;28610;11520;284
1501.24;28600;11870;284
1503.29;28600;11870;284
1505.34;28590;11870;284
1507.38;28590;11900;284
1509.43;28580;12300;284
1511.48;28580;12420;284
1513.53;28570;12500;284
1515.58;28570;12020;284
1517.62;28570;12150;284
1519.67;28570;12080;284
1521.72;28580;10950;284
1523.77;28590;10350;284
1525.82;28590;9750;285
1527.86;28600;9520;285
1529.91;28600;9170;285
1531.96;28620;8450;285
1534.01;28620;8150;285
1536.06;28630;7900;285
1538.10;28630;7970;285
1540.15;28630;7830;285
1542.20;28630;7680;285
1544.25;28630;7500;285
1546.30;28650;6750;285
1548.34;28650;6450;285
1550.39;28660;6480;285
1552.44;28660;6150;285
1554.49;28670;5680;285
1556.54;28680;4970;285
1558.58;28690;4520;285
1560.63;28700;4400;285
1562.68;28700;4720;285
1564.73;28700;4850;285
1566.78;28700;5290;285
1568.82;28690;5600;285
1570.87;28700;5250;285
1572.92;28700;5220;285
1574.97;28700;5420;285
1577.02;28700;5350;285
1579.06;28690;5500;285
1581.11;28690;5600;285
1583.16;28690;5950;285
1585.21;28680;6080;285
1587.26;28690;5420;285
1589.30;28690;5680;285
1591.35;28690;5650;285
1593.40;28690;5350;285
1595.45;28700;5220;285
1597.50;28690;5680;285
1599.54;28690;5970;286
1601.59;28680;5870;286
1603.64;28680;5920;286
1605.69;28690;5280;286
1607.74;28690;5440;286
1609.78;28690;5100;286
1611.83;28700;4950;286
1613.88;28700;4800;286
1615.93;28690;5150;286
1617.98;28690;5350;286
1620.02;28680;5720;286
1622.07;28680;6170;286
1624.12;28660;7040;286
1626.17;28650;7170;286
1628.22;28640;7720;286
1630.26;28630;8370;286
1632.31;28620;9000;286
1634.36;28610;8820;286
1636.41;28610;8820;286
1638.46;28610;8630;286
1640.50;28610;8420;286
1642.55;28600;8640;286
1644.60;28600;8950;286
1646.65;28580;9220;286
1648.70;28570;9700;286
1650.74;28570;9950;286
1652.79;28560;9750;286
1654.84;28550;10100;9999
1656.89;28540;10240;286
1658.94;28550;9950;286
1660.98;28550;9350;286
1663.03;28550;9120;286
1665.08;28550;8950;286
1667.13;28550;8800;286
1669.18;28550;8600;286
1671.22;28560;8100;286
1673.27;28560;8100;286
1675.32;28560;8020;286
1677.37;28560;7950;286
1679.42;28560;7750;286
1681.46;28560;7550;286
1683.51;28570;7280;286
1685.56;28570;7440;286
1687.61;28570;7000;286
1689.66;28570;7070;286
1691.70;28580;6570;286
1693.75;28580;6770;286
1695.80;28570;7000;287
1697.85;28570;7070;287
1699.90;28570;7170;287
1701.94;28560;7430;287
1703.99;28560;7680;287
1706.04;28560;7400;287
1708.09;28560;7770;287
1710.14;28540;8230;287
1712.18;28540;8630;287
1714.23;28530;8900;287
1716.28;28530;8950;287
1718.33;28520;9320;287
1720.38;28520;9100;287
1722.42;28520;9170;287
1724.47;28510;9280;287
1726.52;28510;9070;287
1728.57;28500;9200;287
1730.62;28500;9200;287
1732.66;28500;9600;287
1734.71;28480;10100;287
1736.76;28470;10230;287
1738.81;28470;10270;287
1740.86;28470;10380;287
1742.90;28460;10500;287
1744.95;28460;10420;287
1747.00;28450;10700;287
1749.05;28440;11040;287
1751.10;28430;11120;287
1753.14;28430;11100;287
1755.19;28430;11180;287
1757.24;28430;10880;287
1759.29;28420;10880;287
1761.34;28420;10850;287
1763.38;28410;11120;287
1765.43;28430;9900;287
1767.48;28420;10020;287
1769.53;28420;10400;287
1771.58;28430;9430;287
1773.62;28430;9000;287
1775.67;28440;8670;287
1777.72;28450;7870;288
1779.77;28450;8050;288
1781.82;28440;8450;288
1783.86;28440;8600;288
1785.91;28440;8630;288
1787.96;28440;8270;288
1790.01;28440;8270;288
1792.06;28440;8450;288
1794.10;28430;8900;288
1796.15;28430;9150;288
1798.20;28430;9000;288
1800.25;28430;8720;288
1802.30;28440;7700;288
1804.34;28450;7290;288
1806.39;28450;7070;288
1808.44;28460;6970;288
1810.49;28460;7000;288
1812.54;28460;6920;288
1814.58;28460;6970;288
1816.63;28460;6550;288
1818.68;28470;6320;288
1820.73;28470;6300;288
1822.78;28460;6800;288
1824.82;28460;7250;288
1826.87;28450;7620;288
1828.92;28440;7970;288
1830.97;28440;8550;288
1833.02;28420;9150;289
1835.06;28410;9470;289
1837.11;28410;9470;289
1839.16;28410;9320;289
1841.21;28410;9030;289
1843.26;28410;8950;289
1845.30;28410;8700;289
1847.35;28410;8720;289
1849.40;28390;9220;289
1851.45;28390;9120;289
1853.50;28380;9600;289
1855.54;28380;9750;289
1857.59;28370;10270;289
1859.64;28360;10100;289
1861.69;28360;10380;289
1863.74;28340;11200;289
1865.78;28320;12380;289
1867.83;28320;11680;289
1869.88;28310;12020;289
1871.93;28310;12170;289
1873.98;28310;12020;289
1876.02;28300;11920;289
1878.07;28300;12120;289
1880.12;28290;12300;289
1882.17;28290;12250;289
1884.22;28280;12320;289
1886.26;28280;12380;289
1888.31;28270;12480;289
1890.36;28270;12250;289
1892.41;28260;12380;289
1894.46;28260;12270;289
1896.50;28260;12350;289
1898.55;28250;12400;290
1900.60;28250;12420;290
1902.65;28250;12200;290
1904.70;28250;11900;290
1906.74;28240;12230;290
1908.79;28250;11920;290
1910.84;28260;11070;290
1912.89;28230;12480;290
1914.94;28230;12300;290
1916.98;28230;12400;290
1919.03;28230;12350;290
1921.08;28220;12550;290
1923.13;28220;12250;290
1925.18;28220;11770;290
1927.22;28220;12230;290
1929.27;28210;12520;290
1931.32;28210;12320;290
1933.37;28210;12320;290
1935.42;28210;12400;290
1937.46;28210;12080;290
1939.51;28200;12400;291
1941.56;28200;12080;291
1943.61;28190;12570;291
1945.66;28190;12480;291
1947.70;28190;12450;291
1949.75;28180;12630;291
1951.80;28180;12570;291
1953.85;28180;12320;291
1955.90;28180;12350;291
1957.94;28170;12630;291
1959.99;28170;12570;291
1962.04;28170;12420;291
1964.09;28160;12670;291
1966.14;28160;12600;291
1968.18;28170;12350;291
1970.23;28170;12270;291
1972.28;28180;11320;292
1974.33;28180;10820;292
1976.38;28190;10270;292
1978.42;28190;10230;292
1980.47;28190;10270;292
1982.52;28200;9830;292
1984.57;28200;9400;292
1986.62;28210;8900;292
1988.66;28210;9370;292
1990.71;28200;9700;292
1992.76;28200;10000;292
1994.81;28190;10420;293
1996.86;28190;10720;293
1998.90;28180;10820;293
2000.95;28170;11430;293
2003.00;28170;11430;293
2005.05;28170;11220;293
2007.10;28160;11120;293
2009.14;28170;10480;293
2011.19;28170;10420;293
2013.24;28170;10150;293
2015.29;28180;10050;293
2017.34;28180;10120;293
2019.38;28190;9030;294
2021.43;28190;9040;294
2023.48;28190;9150;294
2025.53;28180;9170;294
2027.58;28180;9770;294
2029.62;28170;10670;294
2031.67;28160;10950;294
2033.72;28160;10640;294
2035.77;28160;10630;294
2037.82;28150;10600;294
2039.86;28150;10230;294
2041.91;28160;10400;294
2043.96;28150;10640;294
2046.01;28150;10630;294
2048.06;28150;10320;294
2050.10;28150;10350;294
2052.15;28150;10300;295
2054.20;28140;10520;295
2056.25;28140;10570;295
2058.30;28140;10230;295
2060.34;28150;9700;295
2062.39;28150;9700;295
2064.44;28150;8920;295
2066.49;28160;8050;295
2068.54;28180;7400;295
2070.58;28190;7280;295
2072.63;28180;7650;295
2074.68;28180;8080;295
2076.73;28180;7800;296
2078.78;28180;7370;296
2080.82;28180;7720;296
2082.87;28180;7650;296
2084.92;28180;7550;296
2086.97;28190;7400;296
2089.02;28180;7290;296
2091.06;28190;6770;296
2093.11;28210;6170;296
2095.16;28210;5690;296
2097.21;28220;5400;296
2099.26;28230;4750;296
2101.30;28240;4600;297
2103.35;28240;3870;297
2105.40;28250;4000;297
2107.45;28250;4550;297
2109.50;28230;5620;297
2111.54;28230;5690;297
2113.59;28230;5320;297
2115.64;28230;6080;297
2117.69;28230;5650;297
2119.74;28230;5770;297
2121.78;28230;6000;297
2123.83;28230;5320;297
2125.88;28240;5200;297
2127.93;28230;5550;297
2129.98;28220;6230;297
2132.02;28220;6750;297
2134.07;28210;7120;297
2136.12;28200;7370;297
2138.17;28190;7830;297
2140.22;28190;8000;297
2142.26;28180;8370;297
2144.31;28170;8550;297
2146.36;28170;8240;297
2148.41;28170;7830;298
2150.46;28170;8120;298
2152.50;28160;8170;298
2154.55;28160;8520;298
2156.60;28140;9030;298
2158.65;28140;9150;298
2160.70;28140;8800;298
2162.74;28140;8720;298
2164.79;28140;8800;298
2166.84;28130;9000;298
2168.89;28120;9830;298
2170.94;28110;10000;298
2172.98;28100;10200;298
2175.03;28100;9840;298
2177.08;28100;9700;298
2179.13;28100;9840;298
2181.18;28090;9720;298
2183.22;28090;10270;298
2185.27;28080;10520;298
2187.32;28070;11040;298
2189.37;28060;10920;298
2191.42;28060;10880;298
2193.46;28060;10800;298
2195.51;28060;10450;298
2197.56;28060;10350;299
2199.61;28060;9840;299
2201.66;28060;9650;299
2203.70;28060;9650;299
2205.75;28060;9600;299
2207.80;28050;9700;299
2209.85;28050;9980;299
2211.90;28040;10080;299
2213.94;28050;9770;299
2215.99;28040;9750;299
2218.04;28050;9580;299
2220.09;28050;8900;299
2222.14;28050;8500;299
2224.18;28060;8200;299
2226.23;28060;7920;299
2228.28;28070;7770;299
2230.33;28070;7500;299
2232.38;28070;7320;299
2234.42;28070;7600;299
2236.47;28060;7550;299
2238.52;28060;7950;300
2240.57;28070;7280;300
2242.62;28070;6950;300
2244.66;28070;7150;300
2246.71;28070;7030;300
2248.76;28070;7150;300
2250.81;28070;7030;300
2252.86;28070;6880;300
2254.90;28070;7040;300
2256.95;28070;7030;300
2259.00;28070;7100;300
2261.05;28060;7520;300
2263.10;28060;7650;300
2265.14;28050;7970;300
2267.19;28050;7440;300
2269.24;28060;7320;300
2271.29;28060;7000;300
2273.34;28060;6800;300
2275.38;28060;6670;300
2277.43;28060;6890;300
2279.48;28060;6970;301
